,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],9811147263.0,951058432,312056632,17,9713471027,6465435952,2,3,15,25,22,48,12,31,10,6,0,-,4.2,6.0,0.0
,bugs,Bug_DNF.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],885454238.0,1083703296,304175416,16,830482094,93264219,2,3,15,25,22,48,12,31,11,4,0,-,4.0,4.5,0.0
,bugs,Bug_DNF.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],428337100.0,1021837312,133852216,6,380495560,6121493,2,3,15,22,22,39,11,21,4,1,0,-,5.5,7.0,0.0
,bugs,Bug_DNF.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],926319881.0,1069023232,328826152,9,858161467,38274701,2,3,15,22,22,39,15,25,4,4,0,-,5.5,6.25,0.0
,bugs,Bug_DNF.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],793662248.0,1021837312,274433416,8,745844101,17076360,2,3,15,22,22,39,15,25,4,3,0,-,5.5,7.333333333333333,0.0
,bugs,Bug_DNF.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],308827983.0,1054867456,90126328,14,253396727,10924793,2,3,15,25,22,48,22,48,13,0,0,-,3.923076923076923,0.0,0.0
,bugs,Bug_DNF.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],296982291.0,1021837312,81480616,14,247108497,10310304,2,3,15,25,22,48,22,48,13,0,0,-,3.923076923076923,0.0,0.0
,bugs,Bug_DNF.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(F(A)) holds],271228583.0,1044381696,75656016,8,218978700,7321734,2,3,15,22,22,39,22,39,5,2,0,-,5.0,3.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],62877958.0,1021837312,26188288,2,12770263,348177,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],52014310.0,1036517376,26188288,2,7017663,328128,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],66375095.0,1021837312,26188288,2,8237618,334477,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],59615723.0,1031274496,17458888,2,8100620,337484,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],52514857.0,1021837312,26188288,2,7653871,338152,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],48973280.0,1.02760448E+9,17458888,2,7210130,332472,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],55990607.0,1027080192,17458888,2,8246305,350182,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],47500044.0,1026031616,17458888,2,7255238,330801,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_GloballyNegatedAp.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],47613653.0,1021837312,17458888,2,7618786,335145,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],55771412.0,1023934464,26188288,2,7347462,335479,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],50855172.0,1024458752,26188288,2,7650863,332806,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],54256410.0,1023934464,26188288,2,8205207,340826,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],65482933.0,1023934464,26188288,2,8436099,388274,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],55705919.0,1022885888,26188288,2,10254503,539975,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],55522141.0,1023410176,26188288,2,7515201,334811,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],47915050.0,1023410176,26188288,2,7349800,331804,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],49363892.0,1023410176,26188288,2,7521884,380922,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorGreater.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],46086953.0,1023410176,26188288,2,7503842,336481,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],55338697.0,1023410176,26188288,2,12747541,339823,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],68579765.0,1023410176,17458888,2,12081595,458444,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],60443393.0,1023410176,26188288,2,11032053,531955,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],49350527.0,1023410176,26188288,2,8317478,352520,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],49692021.0,1023410176,26188288,2,7863378,336148,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],52044721.0,1023410176,26188288,2,8123341,333140,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],50109366.0,1023410176,26188288,2,9791047,338486,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],70216061.0,1023410176,17458888,2,10784788,530952,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorTerm.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],52158997.0,1023410176,26188288,2,8161768,336482,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],67629465.0,1023410176,26188288,2,12048515,507229,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],57229944.0,1023410176,26188288,2,10800492,513578,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],57395345.0,1023410176,26188288,2,8384306,336815,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],49872457.0,1023410176,26188288,2,7694637,334477,2,3,12,18,17,28,7,10,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],47166572.0,1023410176,26188288,2,7568998,333475,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],48588346.0,1023410176,26188288,2,8029448,333140,2,3,12,18,17,28,8,11,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],49636555.0,1023410176,26188288,2,8050831,349847,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],51898029.0,1023410176,26847016,2,9287161,338152,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_LtlExtractorUnaryMinus.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property G(A) holds],50061586.0,1023410176,26188192,2,8323158,333140,2,3,12,18,17,28,17,28,1,0,0,-,3.0,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],100331002.0,1023410176,26188192,4,42512298,1769953,2,3,20,26,31,49,20,34,3,0,0,-,3.6666666666666665,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],96910718.0,1022885888,26188192,4,40170626,2164911,2,3,20,26,31,49,20,34,3,0,0,-,3.6666666666666665,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],95726183.0,1021837312,17458792,4,36028594,1897263,2,3,20,26,31,49,20,34,3,0,0,-,3.6666666666666665,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],101492482.0,1023934464,26188192,4,42594830,2565881,2,3,20,26,31,49,20,34,3,0,0,-,3.6666666666666665,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],107361028.0,1023934464,26188192,5,54118074,3340758,2,3,20,26,31,49,27,41,4,0,0,-,4.25,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],125404731.0,1023934464,26188192,5,65417441,3069101,2,3,20,26,31,49,27,41,4,0,0,-,4.25,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],124216520.0,1023934464,26188192,6,76109670,4033771,2,3,20,26,31,49,31,49,5,0,0,-,3.8,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],102044486.0,1023934464,26188192,6,57454823,3343430,2,3,20,26,31,49,31,49,5,0,0,-,3.8,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_safe.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: Buchi Automizer proved that the LTL property !(F(A)) holds],111980215.0,1023934464,26188192,6,67267922,4112293,2,3,20,26,31,49,31,49,5,0,0,-,3.8,0.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,90817626.0,1023934464,26188192,1,19194823,0,1,1,17,23,16,19,7,8,-,-,-,Nonterminating,-,-,-
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,63707299.0,1023934464,26188192,1,16920314,0,1,1,17,23,16,19,7,8,-,-,-,Nonterminating,-,-,-
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,130020242.0,1023934464,26188192,1,25583964,0,1,1,17,23,16,19,7,8,-,-,-,Nonterminating,-,-,-
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,59776780.0,1023934464,2.684692E+7,1,14997323,0,1,1,17,23,16,19,7,8,-,-,-,Nonterminating,-,-,-
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,92611304.0,1023934464,26188192,3,45956974,1293466,1,1,17,23,16,19,9,11,1,1,0,Nonterminating,3.0,3.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,98484529.0,1021837312,26188192,3,54672082,1409414,1,1,17,23,16,19,9,11,1,1,0,Nonterminating,3.0,3.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,None+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,114634980.0,1024458752,29103176,3,73550138,1200909,1,1,17,23,16,19,16,19,1,1,0,Nonterminating,3.0,6.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,110376331.0,1024458752,34304136,3,68382623,1166826,1,1,17,23,16,19,16,19,1,1,0,Nonterminating,3.0,6.0,0.0
,bugs,Bug_NoLoopAtEndForTerminatingPrograms_unsafe.c,None.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(A) ,114283794.0,1024458752,34455936,3,73038566,1201578,1,1,17,23,16,19,16,19,1,1,0,Nonterminating,3.0,6.0,0.0
,bugs,Bug_ProcedureAssumeFalse.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (F(A) || F(B)) ,344165906.0,1024458752,133851448,1,294729167,0,1,1,27,37,28,33,9,10,-,-,-,Nonterminating,-,-,-
,bugs,Bug_ProcedureAssumeFalse.c,Default-LBE-Multi+SBE+SimplifyAssumesSBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (F(A) || F(B)) ,120446053.0,1023934464,35576912,2,72898560,475150,1,1,27,39,28,35,10,13,1,0,0,Nonterminating,4.0,0.0,0.0
,bugs,Bug_ProcedureAssumeFalse.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (F(A) || F(B)) ,124337480.0,1021837312,34304152,2,75993055,473146,1,1,27,39,28,35,10,13,1,0,0,Nonterminating,4.0,0.0,0.0
